city,time,shortwave_radiation,wind_speed_100m,green_score,latitude,longitude
Cairo,2026-01-11 12:00:00,579.0,18.2,1.1856666666666666,30.04,31.23
Cairo,2026-01-11 13:00:00,453.0,19.8,1.113,30.04,31.23
Cairo,2026-01-11 14:00:00,281.0,20.2,0.9543333333333334,30.04,31.23
Cairo,2026-01-11 15:00:00,93.0,20.5,0.7763333333333333,30.04,31.23
Cairo,2026-01-11 16:00:00,1.0,18.7,0.6243333333333333,30.04,31.23
Cairo,2026-01-11 17:00:00,0.0,16.6,0.5533333333333333,30.04,31.23
Cairo,2026-01-11 18:00:00,0.0,18.1,0.6033333333333334,30.04,31.23
Cairo,2026-01-11 19:00:00,0.0,15.9,0.53,30.04,31.23
Cairo,2026-01-11 20:00:00,0.0,16.9,0.5633333333333332,30.04,31.23
Cairo,2026-01-11 21:00:00,0.0,14.0,0.4666666666666667,30.04,31.23
Cairo,2026-01-11 22:00:00,0.0,15.7,0.5233333333333333,30.04,31.23
Cairo,2026-01-11 23:00:00,0.0,16.4,0.5466666666666666,30.04,31.23
Cairo,2026-01-12 00:00:00,0.0,16.5,0.55,30.04,31.23
Cairo,2026-01-12 01:00:00,0.0,17.2,0.5733333333333334,30.04,31.23
Cairo,2026-01-12 02:00:00,0.0,18.8,0.6266666666666667,30.04,31.23
Cairo,2026-01-12 03:00:00,0.0,17.5,0.5833333333333334,30.04,31.23
Cairo,2026-01-12 04:00:00,0.0,17.1,0.5700000000000001,30.04,31.23
Cairo,2026-01-12 05:00:00,0.0,18.7,0.6233333333333333,30.04,31.23
Cairo,2026-01-12 06:00:00,85.0,20.3,0.7616666666666666,30.04,31.23
Cairo,2026-01-12 07:00:00,272.0,24.7,1.0953333333333335,30.04,31.23
Cairo,2026-01-12 08:00:00,448.0,30.8,1.4746666666666666,30.04,31.23
Cairo,2026-01-12 09:00:00,579.0,35.4,1.759,30.04,31.23
Cairo,2026-01-12 10:00:00,650.0,42.1,2.0533333333333332,30.04,31.23
Cairo,2026-01-12 11:00:00,652.0,44.3,2.1286666666666667,30.04,31.23
Cairo,2026-01-12 12:00:00,586.0,46.5,2.136,30.04,31.23
Cairo,2026-01-12 13:00:00,461.0,47.4,2.041,30.04,31.23
Cairo,2026-01-12 14:00:00,288.0,47.3,1.8646666666666667,30.04,31.23
Cairo,2026-01-12 15:00:00,94.0,40.6,1.4473333333333334,30.04,31.23
Cairo,2026-01-12 16:00:00,1.0,35.7,1.191,30.04,31.23
Cairo,2026-01-12 17:00:00,0.0,33.0,1.1,30.04,31.23
Cairo,2026-01-12 18:00:00,0.0,30.9,1.03,30.04,31.23
Cairo,2026-01-12 19:00:00,0.0,29.9,0.9966666666666666,30.04,31.23
Cairo,2026-01-12 20:00:00,0.0,30.3,1.01,30.04,31.23
Cairo,2026-01-12 21:00:00,0.0,31.8,1.06,30.04,31.23
Cairo,2026-01-12 22:00:00,0.0,25.2,0.84,30.04,31.23
Cairo,2026-01-12 23:00:00,0.0,26.0,0.8666666666666667,30.04,31.23
Lagos,2026-01-05 00:00:00,0.0,18.4,0.6133333333333333,6.52,3.37
Lagos,2026-01-05 01:00:00,0.0,17.4,0.58,6.52,3.37
Lagos,2026-01-05 02:00:00,0.0,18.4,0.6133333333333333,6.52,3.37
Lagos,2026-01-05 03:00:00,0.0,11.6,0.38666666666666666,6.52,3.37
Lagos,2026-01-05 04:00:00,0.0,12.7,0.4233333333333333,6.52,3.37
Lagos,2026-01-05 05:00:00,0.0,11.4,0.38,6.52,3.37
Lagos,2026-01-05 06:00:00,0.0,11.8,0.39333333333333337,6.52,3.37
Lagos,2026-01-05 07:00:00,44.0,11.0,0.4106666666666666,6.52,3.37
Lagos,2026-01-05 08:00:00,182.0,5.6,0.36866666666666664,6.52,3.37
Lagos,2026-01-05 09:00:00,379.0,3.8,0.5056666666666667,6.52,3.37
Lagos,2026-01-05 10:00:00,538.0,3.4,0.6513333333333333,6.52,3.37
Lagos,2026-01-05 11:00:00,648.0,1.8,0.7080000000000001,6.52,3.37
Lagos,2026-01-05 12:00:00,705.0,5.5,0.8883333333333333,6.52,3.37
Lagos,2026-01-05 13:00:00,745.0,9.7,1.0683333333333334,6.52,3.37
Lagos,2026-01-05 14:00:00,665.0,22.0,1.3983333333333334,6.52,3.37
Lagos,2026-01-05 15:00:00,538.0,28.0,1.4713333333333334,6.52,3.37
Lagos,2026-01-05 16:00:00,392.0,28.3,1.3353333333333333,6.52,3.37
Lagos,2026-01-05 17:00:00,180.0,26.9,1.0766666666666667,6.52,3.37
Lagos,2026-01-05 18:00:00,24.0,25.1,0.8606666666666667,6.52,3.37
Lagos,2026-01-05 19:00:00,0.0,26.5,0.8833333333333333,6.52,3.37
Lagos,2026-01-05 20:00:00,0.0,26.5,0.8833333333333333,6.52,3.37
Lagos,2026-01-05 21:00:00,0.0,25.9,0.8633333333333333,6.52,3.37
Lagos,2026-01-05 22:00:00,0.0,23.2,0.7733333333333333,6.52,3.37
Lagos,2026-01-05 23:00:00,0.0,20.1,0.67,6.52,3.37
Lagos,2026-01-06 00:00:00,0.0,17.3,0.5766666666666667,6.52,3.37
Lagos,2026-01-06 01:00:00,0.0,17.4,0.58,6.52,3.37
Lagos,2026-01-06 02:00:00,0.0,17.7,0.59,6.52,3.37
Lagos,2026-01-06 03:00:00,0.0,18.1,0.6033333333333334,6.52,3.37
Lagos,2026-01-06 04:00:00,0.0,20.2,0.6733333333333333,6.52,3.37
Lagos,2026-01-06 05:00:00,0.0,15.1,0.5033333333333333,6.52,3.37
Lagos,2026-01-06 06:00:00,0.0,13.0,0.43333333333333335,6.52,3.37
Lagos,2026-01-06 07:00:00,44.0,7.7,0.30066666666666664,6.52,3.37
Lagos,2026-01-06 08:00:00,197.0,10.8,0.557,6.52,3.37
Lagos,2026-01-06 09:00:00,411.0,8.3,0.6876666666666666,6.52,3.37
Lagos,2026-01-06 10:00:00,546.0,7.9,0.8093333333333335,6.52,3.37
Lagos,2026-01-06 11:00:00,673.0,10.4,1.0196666666666667,6.52,3.37
Lagos,2026-01-06 12:00:00,759.0,17.3,1.3356666666666666,6.52,3.37
Lagos,2026-01-06 13:00:00,702.0,24.5,1.5186666666666666,6.52,3.37
Lagos,2026-01-06 14:00:00,577.0,27.3,1.487,6.52,3.37
Lagos,2026-01-06 15:00:00,518.0,27.1,1.4213333333333336,6.52,3.37
Lagos,2026-01-06 16:00:00,371.0,30.6,1.391,6.52,3.37
Lagos,2026-01-06 17:00:00,182.0,31.7,1.2386666666666666,6.52,3.37
Lagos,2026-01-06 18:00:00,24.0,30.1,1.0273333333333334,6.52,3.37
Lagos,2026-01-06 19:00:00,0.0,30.5,1.0166666666666666,6.52,3.37
Lagos,2026-01-06 20:00:00,0.0,30.1,1.0033333333333334,6.52,3.37
Lagos,2026-01-06 21:00:00,0.0,31.2,1.04,6.52,3.37
Lagos,2026-01-06 22:00:00,0.0,27.8,0.9266666666666666,6.52,3.37
Lagos,2026-01-06 23:00:00,0.0,23.6,0.7866666666666667,6.52,3.37
Lagos,2026-01-07 00:00:00,0.0,20.5,0.6833333333333333,6.52,3.37
Lagos,2026-01-07 01:00:00,0.0,19.9,0.6633333333333333,6.52,3.37
Lagos,2026-01-07 02:00:00,0.0,20.4,0.6799999999999999,6.52,3.37
Lagos,2026-01-07 03:00:00,0.0,16.3,0.5433333333333333,6.52,3.37
Lagos,2026-01-07 04:00:00,0.0,18.9,0.63,6.52,3.37
Lagos,2026-01-07 05:00:00,0.0,21.4,0.7133333333333333,6.52,3.37
Lagos,2026-01-07 06:00:00,0.0,17.9,0.5966666666666666,6.52,3.37
Lagos,2026-01-07 07:00:00,53.0,15.6,0.5730000000000001,6.52,3.37
Lagos,2026-01-07 08:00:00,224.0,15.3,0.734,6.52,3.37
Lagos,2026-01-07 09:00:00,411.0,15.3,0.921,6.52,3.37
Lagos,2026-01-07 10:00:00,545.0,17.7,1.135,6.52,3.37
Lagos,2026-01-07 11:00:00,678.0,19.7,1.3346666666666667,6.52,3.37
Lagos,2026-01-07 12:00:00,786.0,17.7,1.376,6.52,3.37
Lagos,2026-01-07 13:00:00,729.0,17.8,1.3223333333333334,6.52,3.37
Lagos,2026-01-07 14:00:00,692.0,21.2,1.3986666666666667,6.52,3.37
Lagos,2026-01-07 15:00:00,566.0,16.7,1.1226666666666665,6.52,3.37
Lagos,2026-01-07 16:00:00,394.0,17.1,0.9640000000000001,6.52,3.37
Lagos,2026-01-07 17:00:00,182.0,18.1,0.7853333333333334,6.52,3.37
Lagos,2026-01-07 18:00:00,25.0,26.0,0.8916666666666667,6.52,3.37
Lagos,2026-01-07 19:00:00,0.0,28.1,0.9366666666666668,6.52,3.37
Lagos,2026-01-07 20:00:00,0.0,26.3,0.8766666666666667,6.52,3.37
Lagos,2026-01-07 21:00:00,0.0,24.4,0.8133333333333332,6.52,3.37
Lagos,2026-01-07 22:00:00,0.0,23.6,0.7866666666666667,6.52,3.37
Lagos,2026-01-07 23:00:00,0.0,21.0,0.7,6.52,3.37
Lagos,2026-01-08 00:00:00,0.0,18.8,0.6266666666666667,6.52,3.37
Lagos,2026-01-08 01:00:00,0.0,19.5,0.65,6.52,3.37
Lagos,2026-01-08 02:00:00,0.0,20.4,0.6799999999999999,6.52,3.37
Lagos,2026-01-08 03:00:00,0.0,19.2,0.64,6.52,3.37
Lagos,2026-01-08 04:00:00,0.0,15.5,0.5166666666666667,6.52,3.37
Lagos,2026-01-08 05:00:00,0.0,10.2,0.33999999999999997,6.52,3.37
Lagos,2026-01-08 06:00:00,0.0,9.2,0.30666666666666664,6.52,3.37
Lagos,2026-01-08 07:00:00,50.0,14.8,0.5433333333333333,6.52,3.37
Lagos,2026-01-08 08:00:00,212.0,14.8,0.7053333333333334,6.52,3.37
Lagos,2026-01-08 09:00:00,314.0,15.7,0.8373333333333333,6.52,3.37
Lagos,2026-01-08 10:00:00,420.0,15.6,0.94,6.52,3.37
Lagos,2026-01-08 11:00:00,577.0,16.5,1.127,6.52,3.37
Lagos,2026-01-08 12:00:00,657.0,14.8,1.1503333333333334,6.52,3.37
Lagos,2026-01-08 13:00:00,702.0,11.4,1.0819999999999999,6.52,3.37
Lagos,2026-01-08 14:00:00,654.0,18.5,1.2706666666666666,6.52,3.37
Lagos,2026-01-08 15:00:00,548.0,22.0,1.2813333333333334,6.52,3.37
Lagos,2026-01-08 16:00:00,361.0,22.1,1.0976666666666666,6.52,3.37
Lagos,2026-01-08 17:00:00,166.0,24.6,0.9860000000000001,6.52,3.37
Lagos,2026-01-08 18:00:00,24.0,20.2,0.6973333333333334,6.52,3.37
Lagos,2026-01-08 19:00:00,0.0,23.3,0.7766666666666667,6.52,3.37
Lagos,2026-01-08 20:00:00,0.0,20.3,0.6766666666666666,6.52,3.37
Lagos,2026-01-08 21:00:00,0.0,22.2,0.74,6.52,3.37
Lagos,2026-01-08 22:00:00,0.0,22.9,0.7633333333333333,6.52,3.37
Lagos,2026-01-08 23:00:00,0.0,23.7,0.7899999999999999,6.52,3.37
Lagos,2026-01-09 00:00:00,0.0,21.2,0.7066666666666667,6.52,3.37
Lagos,2026-01-09 01:00:00,0.0,19.2,0.64,6.52,3.37
Lagos,2026-01-09 02:00:00,0.0,18.6,0.62,6.52,3.37
Lagos,2026-01-09 03:00:00,0.0,14.3,0.4766666666666667,6.52,3.37
Lagos,2026-01-09 04:00:00,0.0,14.7,0.49,6.52,3.37
Lagos,2026-01-09 05:00:00,0.0,18.1,0.6033333333333334,6.52,3.37
Lagos,2026-01-09 06:00:00,0.0,17.3,0.5766666666666667,6.52,3.37
Lagos,2026-01-09 07:00:00,47.0,6.3,0.257,6.52,3.37
Lagos,2026-01-09 08:00:00,179.0,9.1,0.48233333333333334,6.52,3.37
Lagos,2026-01-09 09:00:00,319.0,11.0,0.6856666666666666,6.52,3.37
Lagos,2026-01-09 10:00:00,468.0,10.6,0.8213333333333334,6.52,3.37
Lagos,2026-01-09 11:00:00,424.0,8.5,0.7073333333333334,6.52,3.37
Lagos,2026-01-09 12:00:00,552.0,13.0,0.9853333333333334,6.52,3.37
Lagos,2026-01-09 13:00:00,695.0,17.3,1.2716666666666665,6.52,3.37
Lagos,2026-01-09 14:00:00,603.0,21.2,1.3096666666666668,6.52,3.37
Lagos,2026-01-09 15:00:00,532.0,24.4,1.3453333333333333,6.52,3.37
Lagos,2026-01-09 16:00:00,358.0,25.2,1.198,6.52,3.37
Lagos,2026-01-09 17:00:00,162.0,26.4,1.042,6.52,3.37
Lagos,2026-01-09 18:00:00,25.0,24.6,0.8450000000000001,6.52,3.37
Lagos,2026-01-09 19:00:00,0.0,23.7,0.7899999999999999,6.52,3.37
Lagos,2026-01-09 20:00:00,0.0,22.4,0.7466666666666666,6.52,3.37
Lagos,2026-01-09 21:00:00,0.0,21.9,0.73,6.52,3.37
Lagos,2026-01-09 22:00:00,0.0,21.7,0.7233333333333333,6.52,3.37
Lagos,2026-01-09 23:00:00,0.0,18.5,0.6166666666666667,6.52,3.37
Lagos,2026-01-10 00:00:00,0.0,16.9,0.5633333333333332,6.52,3.37
Lagos,2026-01-10 01:00:00,0.0,15.2,0.5066666666666666,6.52,3.37
Lagos,2026-01-10 02:00:00,0.0,15.5,0.5166666666666667,6.52,3.37
Lagos,2026-01-10 03:00:00,0.0,18.1,0.6033333333333334,6.52,3.37
Lagos,2026-01-10 04:00:00,0.0,16.3,0.5433333333333333,6.52,3.37
Lagos,2026-01-10 05:00:00,0.0,12.6,0.42,6.52,3.37
Lagos,2026-01-10 06:00:00,0.0,8.7,0.29,6.52,3.37
Lagos,2026-01-10 07:00:00,50.0,5.4,0.23000000000000004,6.52,3.37
Lagos,2026-01-10 08:00:00,218.0,1.8,0.278,6.52,3.37
Lagos,2026-01-10 09:00:00,369.0,1.5,0.419,6.52,3.37
Lagos,2026-01-10 10:00:00,480.0,4.7,0.6366666666666667,6.52,3.37
Lagos,2026-01-10 11:00:00,636.0,7.6,0.8893333333333333,6.52,3.37
Lagos,2026-01-10 12:00:00,694.0,8.0,0.9606666666666666,6.52,3.37
Lagos,2026-01-10 13:00:00,680.0,12.4,1.0933333333333333,6.52,3.37
Lagos,2026-01-10 14:00:00,570.0,23.6,1.3566666666666667,6.52,3.37
Lagos,2026-01-10 15:00:00,439.0,24.9,1.269,6.52,3.37
Lagos,2026-01-10 16:00:00,326.0,24.7,1.1493333333333333,6.52,3.37
Lagos,2026-01-10 17:00:00,160.0,25.3,1.0033333333333334,6.52,3.37
Lagos,2026-01-10 18:00:00,24.0,20.7,0.714,6.52,3.37
Lagos,2026-01-10 19:00:00,0.0,21.2,0.7066666666666667,6.52,3.37
Lagos,2026-01-10 20:00:00,0.0,19.3,0.6433333333333333,6.52,3.37
Lagos,2026-01-10 21:00:00,0.0,17.7,0.59,6.52,3.37
Lagos,2026-01-10 22:00:00,0.0,15.9,0.53,6.52,3.37
Lagos,2026-01-10 23:00:00,0.0,18.9,0.63,6.52,3.37
Lagos,2026-01-11 00:00:00,0.0,13.1,0.43666666666666665,6.52,3.37
Lagos,2026-01-11 01:00:00,0.0,7.3,0.24333333333333332,6.52,3.37
Lagos,2026-01-11 02:00:00,0.0,9.0,0.3,6.52,3.37
Lagos,2026-01-11 03:00:00,0.0,9.0,0.3,6.52,3.37
Lagos,2026-01-11 04:00:00,0.0,8.6,0.2866666666666667,6.52,3.37
Lagos,2026-01-11 05:00:00,0.0,5.4,0.18000000000000002,6.52,3.37
Lagos,2026-01-11 06:00:00,0.0,4.7,0.15666666666666668,6.52,3.37
Lagos,2026-01-11 07:00:00,44.0,8.2,0.3173333333333333,6.52,3.37
Lagos,2026-01-11 08:00:00,201.0,7.1,0.43766666666666665,6.52,3.37
Lagos,2026-01-11 09:00:00,426.0,3.9,0.556,6.52,3.37
Lagos,2026-01-11 10:00:00,598.0,1.8,0.658,6.52,3.37
Lagos,2026-01-11 11:00:00,714.0,2.8,0.8073333333333332,6.52,3.37
Lagos,2026-01-11 12:00:00,809.0,6.5,1.0256666666666667,6.52,3.37
Lagos,2026-01-11 13:00:00,754.0,10.9,1.1173333333333333,6.52,3.37
Lagos,2026-01-11 14:00:00,684.0,16.4,1.2306666666666666,6.52,3.37
Lagos,2026-01-11 15:00:00,533.0,22.4,1.2796666666666665,6.52,3.37
Lagos,2026-01-11 16:00:00,396.0,26.3,1.2726666666666668,6.52,3.37
Lagos,2026-01-11 17:00:00,190.0,23.3,0.9666666666666668,6.52,3.37
Lagos,2026-01-11 18:00:00,29.0,23.9,0.8256666666666667,6.52,3.37
Lagos,2026-01-11 19:00:00,0.0,21.0,0.7,6.52,3.37
Lagos,2026-01-11 20:00:00,0.0,19.6,0.6533333333333334,6.52,3.37
Lagos,2026-01-11 21:00:00,0.0,18.8,0.6266666666666667,6.52,3.37
Lagos,2026-01-11 22:00:00,0.0,18.5,0.6166666666666667,6.52,3.37
Lagos,2026-01-11 23:00:00,0.0,17.3,0.5766666666666667,6.52,3.37
Lagos,2026-01-12 00:00:00,0.0,16.6,0.5533333333333333,6.52,3.37
Lagos,2026-01-12 01:00:00,0.0,16.1,0.5366666666666667,6.52,3.37
Lagos,2026-01-12 02:00:00,0.0,14.7,0.49,6.52,3.37
Lagos,2026-01-12 03:00:00,0.0,8.9,0.2966666666666667,6.52,3.37
Lagos,2026-01-12 04:00:00,0.0,4.6,0.15333333333333332,6.52,3.37
Lagos,2026-01-12 05:00:00,0.0,3.1,0.10333333333333333,6.52,3.37
Lagos,2026-01-12 06:00:00,0.0,5.1,0.16999999999999998,6.52,3.37
Lagos,2026-01-12 07:00:00,51.0,6.4,0.26433333333333336,6.52,3.37
Lagos,2026-01-12 08:00:00,202.0,4.5,0.352,6.52,3.37
Lagos,2026-01-12 09:00:00,401.0,1.5,0.451,6.52,3.37
Lagos,2026-01-12 10:00:00,493.0,4.0,0.6263333333333333,6.52,3.37
Lagos,2026-01-12 11:00:00,571.0,5.4,0.751,6.52,3.37
Lagos,2026-01-12 12:00:00,712.0,10.5,1.0619999999999998,6.52,3.37
Lagos,2026-01-12 13:00:00,750.0,18.4,1.3633333333333333,6.52,3.37
Lagos,2026-01-12 14:00:00,696.0,22.0,1.4293333333333331,6.52,3.37
Lagos,2026-01-12 15:00:00,607.0,23.0,1.3736666666666668,6.52,3.37
Lagos,2026-01-12 16:00:00,422.0,22.0,1.1553333333333333,6.52,3.37
Lagos,2026-01-12 17:00:00,203.0,22.5,0.9530000000000001,6.52,3.37
Lagos,2026-01-12 18:00:00,30.0,22.2,0.77,6.52,3.37
Lagos,2026-01-12 19:00:00,0.0,22.7,0.7566666666666666,6.52,3.37
Lagos,2026-01-12 20:00:00,0.0,23.2,0.7733333333333333,6.52,3.37
Lagos,2026-01-12 21:00:00,0.0,22.3,0.7433333333333334,6.52,3.37
Lagos,2026-01-12 22:00:00,0.0,19.2,0.64,6.52,3.37
Lagos,2026-01-12 23:00:00,0.0,17.7,0.59,6.52,3.37
Beijing,2026-01-05 00:00:00,5.0,17.8,0.5983333333333334,39.9,116.4
Beijing,2026-01-05 01:00:00,95.0,17.0,0.6616666666666666,39.9,116.4
Beijing,2026-01-05 02:00:00,240.0,15.5,0.7566666666666667,39.9,116.4
Beijing,2026-01-05 03:00:00,363.0,14.0,0.8296666666666667,39.9,116.4
Beijing,2026-01-05 04:00:00,440.0,12.2,0.8466666666666667,39.9,116.4
Beijing,2026-01-05 05:00:00,458.0,9.7,0.7813333333333333,39.9,116.4
Beijing,2026-01-05 06:00:00,418.0,8.3,0.6946666666666667,39.9,116.4
Beijing,2026-01-05 07:00:00,320.0,7.3,0.5633333333333334,39.9,116.4
Beijing,2026-01-05 08:00:00,183.0,9.7,0.5063333333333333,39.9,116.4
Beijing,2026-01-05 09:00:00,44.0,11.5,0.42733333333333334,39.9,116.4
Beijing,2026-01-05 10:00:00,0.0,12.2,0.4066666666666666,39.9,116.4
Beijing,2026-01-05 11:00:00,0.0,12.4,0.41333333333333333,39.9,116.4
Beijing,2026-01-05 12:00:00,0.0,12.6,0.42,39.9,116.4
Beijing,2026-01-05 13:00:00,0.0,12.8,0.4266666666666667,39.9,116.4
Beijing,2026-01-05 14:00:00,0.0,16.9,0.5633333333333332,39.9,116.4
Beijing,2026-01-05 15:00:00,0.0,21.2,0.7066666666666667,39.9,116.4
Beijing,2026-01-05 16:00:00,0.0,24.3,0.81,39.9,116.4
Beijing,2026-01-05 17:00:00,0.0,26.3,0.8766666666666667,39.9,116.4
Beijing,2026-01-05 18:00:00,0.0,28.3,0.9433333333333334,39.9,116.4
Beijing,2026-01-05 19:00:00,0.0,30.3,1.01,39.9,116.4
Beijing,2026-01-05 20:00:00,0.0,31.1,1.0366666666666666,39.9,116.4
Beijing,2026-01-05 21:00:00,0.0,32.1,1.07,39.9,116.4
Beijing,2026-01-05 22:00:00,0.0,32.1,1.07,39.9,116.4
Beijing,2026-01-05 23:00:00,0.0,30.9,1.03,39.9,116.4
Beijing,2026-01-06 00:00:00,5.0,29.1,0.9750000000000001,39.9,116.4
Beijing,2026-01-06 01:00:00,96.0,27.1,0.9993333333333334,39.9,116.4
Beijing,2026-01-06 02:00:00,241.0,26.2,1.1143333333333332,39.9,116.4
Beijing,2026-01-06 03:00:00,366.0,34.1,1.5026666666666668,39.9,116.4
Beijing,2026-01-06 04:00:00,451.0,40.2,1.7910000000000001,39.9,116.4
Beijing,2026-01-06 05:00:00,463.0,44.8,1.9563333333333333,39.9,116.4
Beijing,2026-01-06 06:00:00,429.0,47.0,1.9956666666666667,39.9,116.4
Beijing,2026-01-06 07:00:00,321.0,51.2,2.0276666666666667,39.9,116.4
Beijing,2026-01-06 08:00:00,177.0,50.3,1.8536666666666666,39.9,116.4
Beijing,2026-01-06 09:00:00,43.0,48.5,1.6596666666666666,39.9,116.4
Beijing,2026-01-06 10:00:00,0.0,42.9,1.43,39.9,116.4
Beijing,2026-01-06 11:00:00,0.0,38.0,1.2666666666666666,39.9,116.4
Beijing,2026-01-06 12:00:00,0.0,31.6,1.0533333333333335,39.9,116.4
Beijing,2026-01-06 13:00:00,0.0,31.4,1.0466666666666666,39.9,116.4
Beijing,2026-01-06 14:00:00,0.0,30.7,1.0233333333333332,39.9,116.4
Beijing,2026-01-06 15:00:00,0.0,31.0,1.0333333333333334,39.9,116.4
Beijing,2026-01-06 16:00:00,0.0,31.3,1.0433333333333334,39.9,116.4
Beijing,2026-01-06 17:00:00,0.0,33.5,1.1166666666666667,39.9,116.4
Beijing,2026-01-06 18:00:00,0.0,30.3,1.01,39.9,116.4
Beijing,2026-01-06 19:00:00,0.0,28.7,0.9566666666666667,39.9,116.4
Beijing,2026-01-06 20:00:00,0.0,28.7,0.9566666666666667,39.9,116.4
Beijing,2026-01-06 21:00:00,0.0,28.6,0.9533333333333334,39.9,116.4
Beijing,2026-01-06 22:00:00,0.0,28.1,0.9366666666666668,39.9,116.4
Beijing,2026-01-06 23:00:00,0.0,26.6,0.8866666666666667,39.9,116.4
Beijing,2026-01-07 00:00:00,4.0,24.6,0.8240000000000001,39.9,116.4
Beijing,2026-01-07 01:00:00,76.0,22.6,0.8293333333333334,39.9,116.4
Beijing,2026-01-07 02:00:00,195.0,23.2,0.9683333333333333,39.9,116.4
Beijing,2026-01-07 03:00:00,315.0,24.8,1.1416666666666666,39.9,116.4
Beijing,2026-01-07 04:00:00,412.0,25.3,1.2553333333333334,39.9,116.4
Beijing,2026-01-07 05:00:00,450.0,25.6,1.3033333333333335,39.9,116.4
Beijing,2026-01-07 06:00:00,424.0,25.8,1.284,39.9,116.4
Beijing,2026-01-07 07:00:00,330.0,22.1,1.0666666666666667,39.9,116.4
Beijing,2026-01-07 08:00:00,194.0,16.9,0.7573333333333332,39.9,116.4
Beijing,2026-01-07 09:00:00,49.0,13.6,0.5023333333333333,39.9,116.4
Beijing,2026-01-07 10:00:00,0.0,10.8,0.36000000000000004,39.9,116.4
Beijing,2026-01-07 11:00:00,0.0,7.6,0.2533333333333333,39.9,116.4
Beijing,2026-01-07 12:00:00,0.0,7.3,0.24333333333333332,39.9,116.4
Beijing,2026-01-07 13:00:00,0.0,7.6,0.2533333333333333,39.9,116.4
Beijing,2026-01-07 14:00:00,0.0,9.4,0.31333333333333335,39.9,116.4
Beijing,2026-01-07 15:00:00,0.0,10.1,0.33666666666666667,39.9,116.4
Beijing,2026-01-07 16:00:00,0.0,10.6,0.35333333333333333,39.9,116.4
Beijing,2026-01-07 17:00:00,0.0,10.8,0.36000000000000004,39.9,116.4
Beijing,2026-01-07 18:00:00,0.0,10.1,0.33666666666666667,39.9,116.4
Beijing,2026-01-07 19:00:00,0.0,9.7,0.3233333333333333,39.9,116.4
Beijing,2026-01-07 20:00:00,0.0,10.5,0.35,39.9,116.4
Beijing,2026-01-07 21:00:00,0.0,7.6,0.2533333333333333,39.9,116.4
Beijing,2026-01-07 22:00:00,0.0,5.4,0.18000000000000002,39.9,116.4
Beijing,2026-01-07 23:00:00,0.0,5.4,0.18000000000000002,39.9,116.4
Beijing,2026-01-08 00:00:00,5.0,4.3,0.14833333333333334,39.9,116.4
Beijing,2026-01-08 01:00:00,94.0,1.1,0.13066666666666665,39.9,116.4
Beijing,2026-01-08 02:00:00,236.0,0.7,0.2593333333333333,39.9,116.4
Beijing,2026-01-08 03:00:00,357.0,4.0,0.4903333333333333,39.9,116.4
Beijing,2026-01-08 04:00:00,433.0,8.1,0.703,39.9,116.4
Beijing,2026-01-08 05:00:00,453.0,10.3,0.7963333333333333,39.9,116.4
Beijing,2026-01-08 06:00:00,415.0,15.4,0.9283333333333332,39.9,116.4
Beijing,2026-01-08 07:00:00,324.0,18.1,0.9273333333333333,39.9,116.4
Beijing,2026-01-08 08:00:00,188.0,13.6,0.6413333333333333,39.9,116.4
Beijing,2026-01-08 09:00:00,48.0,9.9,0.378,39.9,116.4
Beijing,2026-01-08 10:00:00,0.0,13.1,0.43666666666666665,39.9,116.4
Beijing,2026-01-08 11:00:00,0.0,14.2,0.47333333333333333,39.9,116.4
Beijing,2026-01-08 12:00:00,0.0,11.5,0.38333333333333336,39.9,116.4
Beijing,2026-01-08 13:00:00,0.0,4.1,0.13666666666666666,39.9,116.4
Beijing,2026-01-08 14:00:00,0.0,0.4,0.013333333333333334,39.9,116.4
Beijing,2026-01-08 15:00:00,0.0,3.8,0.12666666666666665,39.9,116.4
Beijing,2026-01-08 16:00:00,0.0,5.6,0.18666666666666665,39.9,116.4
Beijing,2026-01-08 17:00:00,0.0,6.3,0.21,39.9,116.4
Beijing,2026-01-08 18:00:00,0.0,7.3,0.24333333333333332,39.9,116.4
Beijing,2026-01-08 19:00:00,0.0,11.1,0.37,39.9,116.4
Beijing,2026-01-08 20:00:00,0.0,10.3,0.3433333333333334,39.9,116.4
Beijing,2026-01-08 21:00:00,0.0,8.8,0.29333333333333333,39.9,116.4
Beijing,2026-01-08 22:00:00,0.0,6.9,0.23,39.9,116.4
Beijing,2026-01-08 23:00:00,0.0,4.6,0.15333333333333332,39.9,116.4
Beijing,2026-01-09 00:00:00,5.0,6.6,0.225,39.9,116.4
Beijing,2026-01-09 01:00:00,87.0,3.2,0.19366666666666665,39.9,116.4
Beijing,2026-01-09 02:00:00,169.0,2.8,0.2623333333333333,39.9,116.4
Beijing,2026-01-09 03:00:00,308.0,1.1,0.3446666666666667,39.9,116.4
Beijing,2026-01-09 04:00:00,434.0,5.4,0.614,39.9,116.4
Beijing,2026-01-09 05:00:00,455.0,8.6,0.7416666666666667,39.9,116.4
Beijing,2026-01-09 06:00:00,422.0,15.4,0.9353333333333333,39.9,116.4
Beijing,2026-01-09 07:00:00,303.0,15.9,0.833,39.9,116.4
Beijing,2026-01-09 08:00:00,164.0,22.4,0.9106666666666666,39.9,116.4
